ODS,Year,Q,Variable,Value
RK5,2016,Q2,General and Accute - Occupied,527
RKB,2016,Q2,General and Accute - Available,1063
RKB,2016,Q2,General and Accute - Occupied,1041
RL1,2016,Q2,General and Accute - Available,159
RL1,2016,Q2,General and Accute - Occupied,124
RL4,2016,Q2,General and Accute - Available,840
RL4,2016,Q2,General and Accute - Occupied,750
RLQ,2016,Q2,General and Accute - Available,266
RLQ,2016,Q2,General and Accute - Occupied,247
RLT,2016,Q2,General and Accute - Available,300
RLT,2016,Q2,General and Accute - Occupied,276
RLU,2016,Q2,General and Accute - Available,26
RLU,2016,Q2,General and Accute - Occupied,9
RLY,2016,Q2,General and Accute - Available,
RLY,2016,Q2,General and Accute - Occupied,
RM1,2016,Q2,General and Accute - Available,968
RM1,2016,Q2,General and Accute - Occupied,889
RMY,2016,Q2,General and Accute - Available,
RMY,2016,Q2,General and Accute - Occupied,
RNA,2016,Q2,General and Accute - Available,735
RNA,2016,Q2,General and Accute - Occupied,627
RNQ,2016,Q2,General and Accute - Available,594
RNQ,2016,Q2,General and Accute - Occupied,589
RNS,2016,Q2,General and Accute - Available,713
RNS,2016,Q2,General and Accute - Occupied,645
RP1,2016,Q2,General and Accute - Available,124
RP1,2016,Q2,General and Accute - Occupied,118
RP7,2016,Q2,General and Accute - Available,
RP7,2016,Q2,General and Accute - Occupied,
RQ3,2016,Q2,General and Accute - Available,232
RQ3,2016,Q2,General and Accute - Occupied,202
RQ8,2016,Q2,General and Accute - Available,482
RQ8,2016,Q2,General and Accute - Occupied,464
RQQ,2016,Q2,General and Accute - Available,199
RQQ,2016,Q2,General and Accute - Occupied,169
RQW,2016,Q2,General and Accute - Available,466
RQW,2016,Q2,General and Accute - Occupied,446
RR1,2016,Q2,General and Accute - Available,1392
RR1,2016,Q2,General and Accute - Occupied,1317
RRD,2016,Q2,General and Accute - Available,
RRD,2016,Q2,General and Accute - Occupied,
RRE,2016,Q2,General and Accute - Available,
RRE,2016,Q2,General and Accute - Occupied,
RRJ,2016,Q2,General and Accute - Available,105
RRJ,2016,Q2,General and Accute - Occupied,85
RRK,2016,Q2,General and Accute - Available,1056
RRK,2016,Q2,General and Accute - Occupied,1017
RT1,2016,Q2,General and Accute - Available,67
RT1,2016,Q2,General and Accute - Occupied,56
RTG,2016,Q2,General and Accute - Available,969
RTG,2016,Q2,General and Accute - Occupied,846
RWD,2016,Q2,General and Accute - Available,982
RWD,2016,Q2,General and Accute - Occupied,884
RWE,2016,Q2,General and Accute - Available,1504
RWE,2016,Q2,General and Accute - Occupied,1299
RWG,2016,Q2,General and Accute - Available,683
RWG,2016,Q2,General and Accute - Occupied,619
RWH,2016,Q2,General and Accute - Available,647
RWH,2016,Q2,General and Accute - Occupied,551
RWN,2016,Q2,General and Accute - Available,75
RWN,2016,Q2,General and Accute - Occupied,67
RWP,2016,Q2,General and Accute - Available,714
RWP,2016,Q2,General and Accute - Occupied,654
RX1,2016,Q2,General and Accute - Available,1504
RX1,2016,Q2,General and Accute - Occupied,1279
RXK,2016,Q2,General and Accute - Available,709
RXK,2016,Q2,General and Accute - Occupied,611
RXM,2016,Q2,General and Accute - Available,
RXM,2016,Q2,General and Accute - Occupied,
RXT,2016,Q2,General and Accute - Available,
RXT,2016,Q2,General and Accute - Occupied,
RXW,2016,Q2,General and Accute - Available,696
RXW,2016,Q2,General and Accute - Occupied,632
RY3,2016,Q2,General and Accute - Available,74
RY3,2016,Q2,General and Accute - Occupied,70
RY5,2016,Q2,General and Accute - Available,59
RY5,2016,Q2,General and Accute - Occupied,46
RY8,2016,Q2,General and Accute - Available,
RY8,2016,Q2,General and Accute - Occupied,
RYG,2016,Q2,General and Accute - Available,
RYG,2016,Q2,General and Accute - Occupied,
RYK,2016,Q2,General and Accute - Available,
RYK,2016,Q2,General and Accute - Occupied,
RYV,2016,Q2,General and Accute - Available,35
RYV,2016,Q2,General and Accute - Occupied,10
RYW,2016,Q2,General and Accute - Available,240
RYW,2016,Q2,General and Accute - Occupied,224
TAJ,2016,Q2,General and Accute - Available,
TAJ,2016,Q2,General and Accute - Occupied,
R1H,2016,Q2,General and Accute - Available,1682
R1H,2016,Q2,General and Accute - Occupied,1547
R1K,2016,Q2,General and Accute - Available,990
R1K,2016,Q2,General and Accute - Occupied,905
RAL,2016,Q2,General and Accute - Available,949
RAL,2016,Q2,General and Accute - Occupied,852
RAN,2016,Q2,General and Accute - Available,172
RAN,2016,Q2,General and Accute - Occupied,118
RAP,2016,Q2,General and Accute - Available,455
RAP,2016,Q2,General and Accute - Occupied,418
RAS,2016,Q2,General and Accute - Available,431
RAS,2016,Q2,General and Accute - Occupied,402
RAT,2016,Q2,General and Accute - Available,176
RAT,2016,Q2,General and Accute - Occupied,163
RAX,2016,Q2,General and Accute - Available,358
RAX,2016,Q2,General and Accute - Occupied,314
RF4,2016,Q2,General and Accute - Available,906
RF4,2016,Q2,General and Accute - Occupied,855
RJ1,2016,Q2,General and Accute - Available,993
RJ1,2016,Q2,General and Accute - Occupied,814
RJ2,2016,Q2,General and Accute - Available,890
RJ2,2016,Q2,General and Accute - Occupied,727
RJ6,2016,Q2,General and Accute - Available,453
RJ6,2016,Q2,General and Accute - Occupied,435
RJ7,2016,Q2,General and Accute - Available,908
RJ7,2016,Q2,General and Accute - Occupied,861
RJZ,2016,Q2,General and Accute - Available,1216
RJZ,2016,Q2,General and Accute - Occupied,1165
RKE,2016,Q2,General and Accute - Available,268
RKE,2016,Q2,General and Accute - Occupied,211
RKL,2016,Q2,General and Accute - Available,20
RKL,2016,Q2,General and Accute - Occupied,13
RP4,2016,Q2,General and Accute - Available,271
RP4,2016,Q2,General and Accute - Occupied,221
RP6,2016,Q2,General and Accute - Available,8
RP6,2016,Q2,General and Accute - Occupied,6
RPG,2016,Q2,General and Accute - Available,
RPG,2016,Q2,General and Accute - Occupied,
RPY,2016,Q2,General and Accute - Available,182
RPY,2016,Q2,General and Accute - Occupied,149
RQM,2016,Q2,General and Accute - Available,710
RQM,2016,Q2,General and Accute - Occupied,618
RQX,2016,Q2,General and Accute - Available,386
RQX,2016,Q2,General and Accute - Occupied,303
RQY,2016,Q2,General and Accute - Available,
RQY,2016,Q2,General and Accute - Occupied,
RRP,2016,Q2,General and Accute - Available,
RRP,2016,Q2,General and Accute - Occupied,
RRV,2016,Q2,General and Accute - Available,807
RRV,2016,Q2,General and Accute - Occupied,663
RT3,2016,Q2,General and Accute - Available,382
RT3,2016,Q2,General and Accute - Occupied,353
RV3,2016,Q2,General and Accute - Available,82
RV3,2016,Q2,General and Accute - Occupied,74
RVR,2016,Q2,General and Accute - Available,795
RVR,2016,Q2,General and Accute - Occupied,647
RWK,2016,Q2,General and Accute - Available,51
RWK,2016,Q2,General and Accute - Occupied,24
RYJ,2016,Q2,General and Accute - Available,1051
RYJ,2016,Q2,General and Accute - Occupied,879
RYX,2016,Q2,General and Accute - Available,118
RYX,2016,Q2,General and Accute - Occupied,96
TAF,2016,Q2,General and Accute - Available,
TAF,2016,Q2,General and Accute - Occupied,
R1C,2016,Q2,General and Accute - Available,57
R1C,2016,Q2,General and Accute - Occupied,49
R1F,2016,Q2,General and Accute - Available,254
R1F,2016,Q2,General and Accute - Occupied,245
R1J,2016,Q2,General and Accute - Available,
R1J,2016,Q2,General and Accute - Occupied,
RA2,2016,Q2,General and Accute - Available,435
RA2,2016,Q2,General and Accute - Occupied,365
RA3,2016,Q2,General and Accute - Available,265
RA3,2016,Q2,General and Accute - Occupied,265
RA4,2016,Q2,General and Accute - Available,319
RA4,2016,Q2,General and Accute - Occupied,304
RA7,2016,Q2,General and Accute - Available,736
RA7,2016,Q2,General and Accute - Occupied,652
RA9,2016,Q2,General and Accute - Available,387
RA9,2016,Q2,General and Accute - Occupied,339
RBA,2016,Q2,General and Accute - Available,444
RBA,2016,Q2,General and Accute - Occupied,373
RBD,2016,Q2,General and Accute - Available,301
RBD,2016,Q2,General and Accute - Occupied,264
RBZ,2016,Q2,General and Accute - Available,294
RBZ,2016,Q2,General and Accute - Occupied,254
RD1,2016,Q2,General and Accute - Available,642
RD1,2016,Q2,General and Accute - Occupied,611
RD3,2016,Q2,General and Accute - Available,509
RD3,2016,Q2,General and Accute - Occupied,468
RDR,2016,Q2,General and Accute - Available,121
RDR,2016,Q2,General and Accute - Occupied,109
RDU,2016,Q2,General and Accute - Available,1299
RDU,2016,Q2,General and Accute - Occupied,1220
RDY,2016,Q2,General and Accute - Available,
RDY,2016,Q2,General and Accute - Occupied,
RDZ,2016,Q2,General and Accute - Available,551
RDZ,2016,Q2,General and Accute - Occupied,503
REF,2016,Q2,General and Accute - Available,731
REF,2016,Q2,General and Accute - Occupied,625
RH5,2016,Q2,General and Accute - Available,240
RH5,2016,Q2,General and Accute - Occupied,214
RH8,2016,Q2,General and Accute - Available,760
RH8,2016,Q2,General and Accute - Occupied,663
RHM,2016,Q2,General and Accute - Available,1089
RHM,2016,Q2,General and Accute - Occupied,1010
RHU,2016,Q2,General and Accute - Available,985
RHU,2016,Q2,General and Accute - Occupied,928
RHW,2016,Q2,General and Accute - Available,644
RHW,2016,Q2,General and Accute - Occupied,549
RJ8,2016,Q2,General and Accute - Available,164
RJ8,2016,Q2,General and Accute - Occupied,154
RK9,2016,Q2,General and Accute - Available,868
RK9,2016,Q2,General and Accute - Occupied,780
RN3,2016,Q2,General and Accute - Available,487
RN3,2016,Q2,General and Accute - Occupied,465
RN5,2016,Q2,General and Accute - Available,814
RN5,2016,Q2,General and Accute - Occupied,692
RN7,2016,Q2,General and Accute - Available,499
RN7,2016,Q2,General and Accute - Occupied,488
RNU,2016,Q2,General and Accute - Available,151
RNU,2016,Q2,General and Accute - Occupied,132
RNZ,2016,Q2,General and Accute - Available,460
RNZ,2016,Q2,General and Accute - Occupied,406
RPA,2016,Q2,General and Accute - Available,494
RPA,2016,Q2,General and Accute - Occupied,486
RPC,2016,Q2,General and Accute - Available,65
RPC,2016,Q2,General and Accute - Occupied,39
RTE,2016,Q2,General and Accute - Available,929
RTE,2016,Q2,General and Accute - Occupied,855
RTH,2016,Q2,General and Accute - Available,1111
RTH,2016,Q2,General and Accute - Occupied,987
RTK,2016,Q2,General and Accute - Available,515
RTK,2016,Q2,General and Accute - Occupied,431
RTP,2016,Q2,General and Accute - Available,625
RTP,2016,Q2,General and Accute - Occupied,569
RTQ,2016,Q2,General and Accute - Available,
RTQ,2016,Q2,General and Accute - Occupied,
RVJ,2016,Q2,General and Accute - Available,880
RVJ,2016,Q2,General and Accute - Occupied,855
RVN,2016,Q2,General and Accute - Available,
RVN,2016,Q2,General and Accute - Occupied,
RVV,2016,Q2,General and Accute - Available,1012
RVV,2016,Q2,General and Accute - Occupied,923
RW1,2016,Q2,General and Accute - Available,63
RW1,2016,Q2,General and Accute - Occupied,57
RWF,2016,Q2,General and Accute - Available,744
RWF,2016,Q2,General and Accute - Occupied,721
RWV,2016,Q2,General and Accute - Available,
RWV,2016,Q2,General and Accute - Occupied,
RWX,2016,Q2,General and Accute - Available,46
RWX,2016,Q2,General and Accute - Occupied,39
RX2,2016,Q2,General and Accute - Available,
RX2,2016,Q2,General and Accute - Occupied,
RXC,2016,Q2,General and Accute - Available,727
RXC,2016,Q2,General and Accute - Occupied,659
RXH,2016,Q2,General and Accute - Available,817
RXH,2016,Q2,General and Accute - Occupied,762
RXQ,2016,Q2,General and Accute - Available,713
RXQ,2016,Q2,General and Accute - Occupied,665
RXX,2016,Q2,General and Accute - Available,
RXX,2016,Q2,General and Accute - Occupied,
RXY,2016,Q2,General and Accute - Available,
RXY,2016,Q2,General and Accute - Occupied,
RYR,2016,Q2,General and Accute - Available,913
RYR,2016,Q2,General and Accute - Occupied,871
RAE,2016,Q3,General and Accute - Available,641
RAE,2016,Q3,General and Accute - Occupied,499
RBL,2016,Q3,General and Accute - Available,708
RBL,2016,Q3,General and Accute - Occupied,610
RBN,2016,Q3,General and Accute - Available,668
RBN,2016,Q3,General and Accute - Occupied,612
RBQ,2016,Q3,General and Accute - Available,142
RBQ,2016,Q3,General and Accute - Occupied,126
RBS,2016,Q3,General and Accute - Available,226
RBS,2016,Q3,General and Accute - Occupied,184
RBT,2016,Q3,General and Accute - Available,546
RBT,2016,Q3,General and Accute - Occupied,469
RBV,2016,Q3,General and Accute - Available,174
RBV,2016,Q3,General and Accute - Occupied,154
RCB,2016,Q3,General and Accute - Available,995
RCB,2016,Q3,General and Accute - Occupied,900
RCD,2016,Q3,General and Accute - Available,301
RCD,2016,Q3,General and Accute - Occupied,266
RCF,2016,Q3,General and Accute - Available,331
RCF,2016,Q3,General and Accute - Occupied,304
RCU,2016,Q3,General and Accute - Available,138
RCU,2016,Q3,General and Accute - Occupied,102
RE9,2016,Q3,General and Accute - Available,299
RE9,2016,Q3,General and Accute - Occupied,281
REM,2016,Q3,General and Accute - Available,708
REM,2016,Q3,General and Accute - Occupied,661
REN,2016,Q3,General and Accute - Available,74
REN,2016,Q3,General and Accute - Occupied,48
REP,2016,Q3,General and Accute - Available,30
REP,2016,Q3,General and Accute - Occupied,18
RET,2016,Q3,General and Accute - Available,167
RET,2016,Q3,General and Accute - Occupied,146
RFF,2016,Q3,General and Accute - Available,340
RFF,2016,Q3,General and Accute - Occupied,319
RFR,2016,Q3,General and Accute - Available,431
RFR,2016,Q3,General and Accute - Occupied,384
RGD,2016,Q3,General and Accute - Available,
RGD,2016,Q3,General and Accute - Occupied,
RHQ,2016,Q3,General and Accute - Available,1503
RHQ,2016,Q3,General and Accute - Occupied,1409
RJL,2016,Q3,General and Accute - Available,746
RJL,2016,Q3,General and Accute - Occupied,645
RJN,2016,Q3,General and Accute - Available,323
RJN,2016,Q3,General and Accute - Occupied,268
RJR,2016,Q3,General and Accute - Available,486
RJR,2016,Q3,General and Accute - Occupied,474
RLN,2016,Q3,General and Accute - Available,732
RLN,2016,Q3,General and Accute - Occupied,614
RM2,2016,Q3,General and Accute - Available,803
RM2,2016,Q3,General and Accute - Occupied,675
RM3,2016,Q3,General and Accute - Available,732
RM3,2016,Q3,General and Accute - Occupied,668
RMC,2016,Q3,General and Accute - Available,583
RMC,2016,Q3,General and Accute - Occupied,525
RMP,2016,Q3,General and Accute - Available,462
RMP,2016,Q3,General and Accute - Occupied,434
RNL,2016,Q3,General and Accute - Available,558
RNL,2016,Q3,General and Accute - Occupied,482
RNN,2016,Q3,General and Accute - Available,
RNN,2016,Q3,General and Accute - Occupied,
RP5,2016,Q3,General and Accute - Available,808
RP5,2016,Q3,General and Accute - Occupied,704
RQ6,2016,Q3,General and Accute - Available,777
RQ6,2016,Q3,General and Accute - Occupied,747
RR7,2016,Q3,General and Accute - Available,487
RR7,2016,Q3,General and Accute - Occupied,457
RR8,2016,Q3,General and Accute - Available,1631
RR8,2016,Q3,General and Accute - Occupied,1547
RRF,2016,Q3,General and Accute - Available,481
RRF,2016,Q3,General and Accute - Occupied,416
RT2,2016,Q3,General and Accute - Available,
RT2,2016,Q3,General and Accute - Occupied,
RTD,2016,Q3,General and Accute - Available,1442
RTD,2016,Q3,General and Accute - Occupied,1243
RTF,2016,Q3,General and Accute - Available,924
RTF,2016,Q3,General and Accute - Occupied,777
RTR,2016,Q3,General and Accute - Available,933
RTR,2016,Q3,General and Accute - Occupied,825
RTV,2016,Q3,General and Accute - Available,
RTV,2016,Q3,General and Accute - Occupied,
RTX,2016,Q3,General and Accute - Available,690
RTX,2016,Q3,General and Accute - Occupied,571
RV9,2016,Q3,General and Accute - Available,
RV9,2016,Q3,General and Accute - Occupied,
RVW,2016,Q3,General and Accute - Available,615
RVW,2016,Q3,General and Accute - Occupied,543
RVY,2016,Q3,General and Accute - Available,429
RVY,2016,Q3,General and Accute - Occupied,391
RW3,2016,Q3,General and Accute - Available,1093
RW3,2016,Q3,General and Accute - Occupied,1017
RW4,2016,Q3,General and Accute - Available,
RW4,2016,Q3,General and Accute - Occupied,
RW5,2016,Q3,General and Accute - Available,
RW5,2016,Q3,General and Accute - Occupied,
RW6,2016,Q3,General and Accute - Available,1182
RW6,2016,Q3,General and Accute - Occupied,1014
RWA,2016,Q3,General and Accute - Available,1007
RWA,2016,Q3,General and Accute - Occupied,923
RWJ,2016,Q3,General and Accute - Available,681
RWJ,2016,Q3,General and Accute - Occupied,605
RWW,2016,Q3,General and Accute - Available,549
RWW,2016,Q3,General and Accute - Occupied,477
RWY,2016,Q3,General and Accute - Available,729
RWY,2016,Q3,General and Accute - Occupied,646
RX3,2016,Q3,General and Accute - Available,
RX3,2016,Q3,General and Accute - Occupied,
RX4,2016,Q3,General and Accute - Available,53
RX4,2016,Q3,General and Accute - Occupied,43
RXA,2016,Q3,General and Accute - Available,
RXA,2016,Q3,General and Accute - Occupied,
RXE,2016,Q3,General and Accute - Available,62
RXE,2016,Q3,General and Accute - Occupied,50
RXF,2016,Q3,General and Accute - Available,961
RXF,2016,Q3,General and Accute - Occupied,864
RXG,2016,Q3,General and Accute - Available,76
RXG,2016,Q3,General and Accute - Occupied,68
RXL,2016,Q3,General and Accute - Available,765
RXL,2016,Q3,General and Accute - Occupied,704
RXN,2016,Q3,General and Accute - Available,817
RXN,2016,Q3,General and Accute - Occupied,790
RXP,2016,Q3,General and Accute - Available,941
RXP,2016,Q3,General and Accute - Occupied,765
RXR,2016,Q3,General and Accute - Available,903
RXR,2016,Q3,General and Accute - Occupied,826
RY6,2016,Q3,General and Accute - Available,59
RY6,2016,Q3,General and Accute - Occupied,56
TAD,2016,Q3,General and Accute - Available,
TAD,2016,Q3,General and Accute - Occupied,
TAE,2016,Q3,General and Accute - Available,
TAE,2016,Q3,General and Accute - Occupied,
TAH,2016,Q3,General and Accute - Available,
TAH,2016,Q3,General and Accute - Occupied,
R1A,2016,Q3,General and Accute - Available,46
R1A,2016,Q3,General and Accute - Occupied,42
R1E,2016,Q3,General and Accute - Available,160
R1E,2016,Q3,General and Accute - Occupied,152
RAJ,2016,Q3,General and Accute - Available,537
RAJ,2016,Q3,General and Accute - Occupied,477
RBK,2016,Q3,General and Accute - Available,484
RBK,2016,Q3,General and Accute - Occupied,441
RC1,2016,Q3,General and Accute - Available,384
RC1,2016,Q3,General and Accute - Occupied,366
RC9,2016,Q3,General and Accute - Available,585
RC9,2016,Q3,General and Accute - Occupied,553
RCX,2016,Q3,General and Accute - Available,425
RCX,2016,Q3,General and Accute - Occupied,379
RD8,2016,Q3,General and Accute - Available,417
RD8,2016,Q3,General and Accute - Occupied,415
RDD,2016,Q3,General and Accute - Available,637
RDD,2016,Q3,General and Accute - Occupied,611
RDE,2016,Q3,General and Accute - Available,566
RDE,2016,Q3,General and Accute - Occupied,519
RFS,2016,Q3,General and Accute - Available,496
RFS,2016,Q3,General and Accute - Occupied,466
RGM,2016,Q3,General and Accute - Available,217
RGM,2016,Q3,General and Accute - Occupied,172
RGN,2016,Q3,General and Accute - Available,582
RGN,2016,Q3,General and Accute - Occupied,509
RGP,2016,Q3,General and Accute - Available,422
RGP,2016,Q3,General and Accute - Occupied,368
RGQ,2016,Q3,General and Accute - Available,585
RGQ,2016,Q3,General and Accute - Occupied,582
RGR,2016,Q3,General and Accute - Available,449
RGR,2016,Q3,General and Accute - Occupied,361
RGT,2016,Q3,General and Accute - Available,952
RGT,2016,Q3,General and Accute - Occupied,859
RHA,2016,Q3,General and Accute - Available,90
RHA,2016,Q3,General and Accute - Occupied,78
RJC,2016,Q3,General and Accute - Available,457
RJC,2016,Q3,General and Accute - Occupied,391
RJE,2016,Q3,General and Accute - Available,1264
RJE,2016,Q3,General and Accute - Occupied,1184
RJF,2016,Q3,General and Accute - Available,460
RJF,2016,Q3,General and Accute - Occupied,423
RK5,2016,Q3,General and Accute - Available,595
RK5,2016,Q3,General and Accute - Occupied,538
RKB,2016,Q3,General and Accute - Available,1066
RKB,2016,Q3,General and Accute - Occupied,1040
RL1,2016,Q3,General and Accute - Available,154
RL1,2016,Q3,General and Accute - Occupied,119
RL4,2016,Q3,General and Accute - Available,842
RL4,2016,Q3,General and Accute - Occupied,754
RLQ,2016,Q3,General and Accute - Available,268
RLQ,2016,Q3,General and Accute - Occupied,246
RLT,2016,Q3,General and Accute - Available,303
RLT,2016,Q3,General and Accute - Occupied,283
RLU,2016,Q3,General and Accute - Available,26
RLU,2016,Q3,General and Accute - Occupied,9
RLY,2016,Q3,General and Accute - Available,
RLY,2016,Q3,General and Accute - Occupied,
RM1,2016,Q3,General and Accute - Available,965
RM1,2016,Q3,General and Accute - Occupied,884
RMY,2016,Q3,General and Accute - Available,
RMY,2016,Q3,General and Accute - Occupied,
RNA,2016,Q3,General and Accute - Available,749
RNA,2016,Q3,General and Accute - Occupied,661
RNQ,2016,Q3,General and Accute - Available,599
RNQ,2016,Q3,General and Accute - Occupied,595
RNS,2016,Q3,General and Accute - Available,729
RNS,2016,Q3,General and Accute - Occupied,665
RP1,2016,Q3,General and Accute - Available,123
RP1,2016,Q3,General and Accute - Occupied,118
RP7,2016,Q3,General and Accute - Available,
RP7,2016,Q3,General and Accute - Occupied,
RQ3,2016,Q3,General and Accute - Available,230
RQ3,2016,Q3,General and Accute - Occupied,217
RQ8,2016,Q3,General and Accute - Available,491
RQ8,2016,Q3,General and Accute - Occupied,464
RQQ,2016,Q3,General and Accute - Available,195
RQQ,2016,Q3,General and Accute - Occupied,169
RQW,2016,Q3,General and Accute - Available,476
RQW,2016,Q3,General and Accute - Occupied,452
RR1,2016,Q3,General and Accute - Available,1392
RR1,2016,Q3,General and Accute - Occupied,1346
RRD,2016,Q3,General and Accute - Available,
RRD,2016,Q3,General and Accute - Occupied,
RRE,2016,Q3,General and Accute - Available,
RRE,2016,Q3,General and Accute - Occupied,
RRJ,2016,Q3,General and Accute - Available,105
RRJ,2016,Q3,General and Accute - Occupied,75
RRK,2016,Q3,General and Accute - Available,1052
RRK,2016,Q3,General and Accute - Occupied,1003
RT1,2016,Q3,General and Accute - Available,67
RT1,2016,Q3,General and Accute - Occupied,60
RTG,2016,Q3,General and Accute - Available,983
RTG,2016,Q3,General and Accute - Occupied,879
RWD,2016,Q3,General and Accute - Available,1048
RWD,2016,Q3,General and Accute - Occupied,911
RWE,2016,Q3,General and Accute - Available,1511
RWE,2016,Q3,General and Accute - Occupied,1321
RWG,2016,Q3,General and Accute - Available,682
RWG,2016,Q3,General and Accute - Occupied,624
RWH,2016,Q3,General and Accute - Available,652
RWH,2016,Q3,General and Accute - Occupied,554
RWN,2016,Q3,General and Accute - Available,75
RWN,2016,Q3,General and Accute - Occupied,67
RWP,2016,Q3,General and Accute - Available,728
RWP,2016,Q3,General and Accute - Occupied,683
RX1,2016,Q3,General and Accute - Available,1520
RX1,2016,Q3,General and Accute - Occupied,1293
RXK,2016,Q3,General and Accute - Available,692
RXK,2016,Q3,General and Accute - Occupied,632
RXM,2016,Q3,General and Accute - Available,
RXM,2016,Q3,General and Accute - Occupied,
RXT,2016,Q3,General and Accute - Available,
RXT,2016,Q3,General and Accute - Occupied,
RXW,2016,Q3,General and Accute - Available,719
RXW,2016,Q3,General and Accute - Occupied,643
RY3,2016,Q3,General and Accute - Available,74
RY3,2016,Q3,General and Accute - Occupied,67
RY5,2016,Q3,General and Accute - Available,59
RY5,2016,Q3,General and Accute - Occupied,48
RY8,2016,Q3,General and Accute - Available,
RY8,2016,Q3,General and Accute - Occupied,
RYG,2016,Q3,General and Accute - Available,
RYG,2016,Q3,General and Accute - Occupied,
RYK,2016,Q3,General and Accute - Available,
RYK,2016,Q3,General and Accute - Occupied,
RYV,2016,Q3,General and Accute - Available,35
RYV,2016,Q3,General and Accute - Occupied,10
RYW,2016,Q3,General and Accute - Available,233
RYW,2016,Q3,General and Accute - Occupied,214
TAJ,2016,Q3,General and Accute - Available,
TAJ,2016,Q3,General and Accute - Occupied,
R1H,2016,Q3,General and Accute - Available,1706
R1H,2016,Q3,General and Accute - Occupied,1587
R1K,2016,Q3,General and Accute - Available,1005
R1K,2016,Q3,General and Accute - Occupied,928
RAL,2016,Q3,General and Accute - Available,953
RAL,2016,Q3,General and Accute - Occupied,855
RAN,2016,Q3,General and Accute - Available,164
RAN,2016,Q3,General and Accute - Occupied,109
RAP,2016,Q3,General and Accute - Available,458
RAP,2016,Q3,General and Accute - Occupied,445
RAS,2016,Q3,General and Accute - Available,430
RAS,2016,Q3,General and Accute - Occupied,398
RAT,2016,Q3,General and Accute - Available,176
RAT,2016,Q3,General and Accute - Occupied,158
RAX,2016,Q3,General and Accute - Available,391
RAX,2016,Q3,General and Accute - Occupied,377
RF4,2016,Q3,General and Accute - Available,906
RF4,2016,Q3,General and Accute - Occupied,839
RJ1,2016,Q3,General and Accute - Available,994
RJ1,2016,Q3,General and Accute - Occupied,835
RJ2,2016,Q3,General and Accute - Available,890
RJ2,2016,Q3,General and Accute - Occupied,867
RJ6,2016,Q3,General and Accute - Available,459
RJ6,2016,Q3,General and Accute - Occupied,453
RJ7,2016,Q3,General and Accute - Available,890
RJ7,2016,Q3,General and Accute - Occupied,809
RJZ,2016,Q3,General and Accute - Available,1214
RJZ,2016,Q3,General and Accute - Occupied,1184
RKE,2016,Q3,General and Accute - Available,278
RKE,2016,Q3,General and Accute - Occupied,238
RKL,2016,Q3,General and Accute - Available,20
RKL,2016,Q3,General and Accute - Occupied,17
RP4,2016,Q3,General and Accute - Available,273
RP4,2016,Q3,General and Accute - Occupied,223
RP6,2016,Q3,General and Accute - Available,8
RP6,2016,Q3,General and Accute - Occupied,5
RPG,2016,Q3,General and Accute - Available,
RPG,2016,Q3,General and Accute - Occupied,
RPY,2016,Q3,General and Accute - Available,189
RPY,2016,Q3,General and Accute - Occupied,154
RQM,2016,Q3,General and Accute - Available,722
RQM,2016,Q3,General and Accute - Occupied,699
RQX,2016,Q3,General and Accute - Available,382
RQX,2016,Q3,General and Accute - Occupied,308
RQY,2016,Q3,General and Accute - Available,
RQY,2016,Q3,General and Accute - Occupied,
RRP,2016,Q3,General and Accute - Available,
RRP,2016,Q3,General and Accute - Occupied,
RRV,2016,Q3,General and Accute - Available,798
RRV,2016,Q3,General and Accute - Occupied,677
RT3,2016,Q3,General and Accute - Available,386
RT3,2016,Q3,General and Accute - Occupied,359
RV3,2016,Q3,General and Accute - Available,81
RV3,2016,Q3,General and Accute - Occupied,75
RVR,2016,Q3,General and Accute - Available,795
RVR,2016,Q3,General and Accute - Occupied,657
RWK,2016,Q3,General and Accute - Available,43
RWK,2016,Q3,General and Accute - Occupied,23
RYJ,2016,Q3,General and Accute - Available,1012
RYJ,2016,Q3,General and Accute - Occupied,905
RYX,2016,Q3,General and Accute - Available,117
RYX,2016,Q3,General and Accute - Occupied,112
TAF,2016,Q3,General and Accute - Available,
TAF,2016,Q3,General and Accute - Occupied,
R1C,2016,Q3,General and Accute - Available,57
R1C,2016,Q3,General and Accute - Occupied,52
R1F,2016,Q3,General and Accute - Available,257
R1F,2016,Q3,General and Accute - Occupied,244
R1J,2016,Q3,General and Accute - Available,
R1J,2016,Q3,General and Accute - Occupied,
RA2,2016,Q3,General and Accute - Available,459
RA2,2016,Q3,General and Accute - Occupied,372
RA3,2016,Q3,General and Accute - Available,265
RA3,2016,Q3,General and Accute - Occupied,265
RA4,2016,Q3,General and Accute - Available,332
RA4,2016,Q3,General and Accute - Occupied,298
RA7,2016,Q3,General and Accute - Available,727
RA7,2016,Q3,General and Accute - Occupied,692
RA9,2016,Q3,General and Accute - Available,404
RA9,2016,Q3,General and Accute - Occupied,337
RBA,2016,Q3,General and Accute - Available,467
RBA,2016,Q3,General and Accute - Occupied,387
RBD,2016,Q3,General and Accute - Available,293
RBD,2016,Q3,General and Accute - Occupied,257
RBZ,2016,Q3,General and Accute - Available,252
RBZ,2016,Q3,General and Accute - Occupied,233
RD1,2016,Q3,General and Accute - Available,638
RD1,2016,Q3,General and Accute - Occupied,596
